anio,jur_desc,fin_desc,fun_desc,inciso_desc,ppal_desc,ff_desc,eco_desc,sancion,vigente,definitivo,devengado
2014,"MINISTERIO PUBLICO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","SERVICIOS NO PERSONALES","PASAJES, VIATICOS Y MOVILIDAD","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",3833418,5522517,5522506.98,5522506.98
2014,"MINISTERIO PUBLICO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","SERVICIOS NO PERSONALES","PUBLICIDAD Y PROPAGANDA","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",1449809,1890947,1890944.24,1890944.24
2014,"MINISTERIO PUBLICO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",6849649,5107517,5107498.3,5107498.3
2014,"MINISTERIO PUBLICO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",21174549,31208108,31205677.7,31205677.7
2014,"MINISTERIO PUBLICO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","SERVICIOS NO PERSONALES","SERVICIOS PROFESIONALES, TECNICOS Y OPERATIVOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",15000511,13603298,13603277.91,13603277.91
2014,"MINISTERIO PUBLICO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","TRANSFERENCIAS","TRANSFERENCIAS A UNIVERSIDADES","TESORO DE LA CIUDAD","AL SECTOR PUBLICO",3921921,1015947,1015944.16,1015944.16
2014,"MINISTERIO PUBLICO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",5445790,10646129,10646126.56,10646126.56
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1183029,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,890,889.19,889.19
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,227751,227749.95,227749.95
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",43912999,80766,53881.84,53881.84
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3225836,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",860164,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",34925138,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",1946214,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","ADMINISTRACION FISCAL","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,23955,23955,23955
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","BIENES DE USO","MAQUINARIA Y EQUIPO","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",0,2e+05,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",955351,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",35461808,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2605014,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",694623,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","CONTROL DE LA GESTION","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,19489,19489,19489
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1858187,281026,281025.33,281025.33
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","ASISTENCIA SOCIAL AL PERSONAL","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",104000,611242,611240.68,611240.68
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","BENEFICIOS Y COMPENSACIONES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",0,606655,606654.19,606654.19
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","CONTRATOS POR TIEMPO DETERMINADO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",91000,130983,129852.27,129852.27
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",68569110,8328468,8276210.69,8258384.24
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",4398775,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1172928,510,510,510
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",65845527,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",11677285,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",9e+07,76633338,76627145.28,76627145.28
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSF A INSTITUCIONES PROVINCIALES Y MUNICIPALES PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PUBLICO",8685000,9799453,7156173.86,7156173.86
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSF.AL SECTOR PUBLICO NACIONAL PARA FINANCIAR GTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PUBLICO",375416,375416,300416,300416
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","DIRECCION EJECUTIVA","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",0,1500230,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3673532,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",136358311,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",10016842,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2670978,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",10477541,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","JUDICIAL","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,46858,46858,46858
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","LEGISLATIVA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1194791,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","LEGISLATIVA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",43807153,4.1e+07,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","LEGISLATIVA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3257909,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","ADMINISTRACION GUBERNAMENTAL","LEGISLATIVA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",868716,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS DE SEGURIDAD","SEGURIDAD INTERIOR","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3317325,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS DE SEGURIDAD","SEGURIDAD INTERIOR","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",123136245,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS DE SEGURIDAD","SEGURIDAD INTERIOR","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",9045553,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS DE SEGURIDAD","SEGURIDAD INTERIOR","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2411985,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS DE SEGURIDAD","SEGURIDAD INTERIOR","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",0,280000,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","ECOLOGIA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",247405,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","ECOLOGIA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",9183470,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","ECOLOGIA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",674615,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","ECOLOGIA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",179885,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","ECOLOGIA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",2919321,1,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","ECOLOGIA","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,290512,290512,290512
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",85611,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3177795,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",233440,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","INDUSTRIA Y COMERCIO","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",62246,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SEGUROS Y FINANZAS","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",5409,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SEGUROS Y FINANZAS","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",198336,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SEGUROS Y FINANZAS","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",3934,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",24193548,4724095,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",744462,522042,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",27633795,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",2029970,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",541289,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",2919321,1,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","SERVICIOS URBANOS","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,537215,537215,537215
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TRANSPORTE","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",376750,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TRANSPORTE","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",13984633,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TRANSPORTE","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1027307,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TRANSPORTE","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",273930,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TRANSPORTE","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,1157500,1157500,1157500
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",20322,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",754338,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",55413,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TURISMO","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",14776,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS ECONOMICOS","TURISMO","TRANSFERENCIAS","TRANSFERENCIAS AL SECTOR PRIVADO PARA FINANCIAR GASTOS CORRIENTES","TESORO DE LA CIUDAD","AL SECTOR PRIVADO",0,145000,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","AGUA POTABLE Y ALCANTARILLADO","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",4838710,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","AGUA POTABLE Y ALCANTARILLADO","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",9064,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","AGUA POTABLE Y ALCANTARILLADO","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",332320,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","AGUA POTABLE Y ALCANTARILLADO","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",6589,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","AGUA POTABLE Y ALCANTARILLADO","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",3402603,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","AGUA POTABLE Y ALCANTARILLADO","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",2599461,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","CULTURA","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",14258065,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1480968,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",44972234,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",4038244,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","CULTURA","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1076792,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",6342008,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","CULTURA","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",4472011,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",57701613,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",15025854,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",532746707,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","GASTOS EN PERSONAL","PERSONAL TEMPORARIO","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",40971910,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","GASTOS EN PERSONAL","SERVICIOS EXTRAORDINARIOS","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",10925102,92,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","SERVICIOS NO PERSONALES","OTROS SERVICIOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",38909057,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","SERVICIOS NO PERSONALES","SERVICIOS BASICOS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",32650663,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","EDUCACION","SERVICIOS NO PERSONALES","SERVICIOS ESPECIALIZADOS, COMERCIALES Y FINANCIEROS","TESORO DE LA CIUDAD","SERVICIOS NO PERSONALES",0,159677,159677,159677
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","BIENES DE USO","OTROS BIENES DE USO E INVERSIONES","TESORO DE LA CIUDAD","MAQUINARIA Y EQUIPO",62096774,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","ASIGNACIONES FAMILIARES","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",1163815,0,0,0
2014,"OBLIGACIONES A CARGO DEL TESORO","SERVICIOS SOCIALES","PROMOCION Y ACCION SOCIAL","GASTOS EN PERSONAL","PERSONAL PERMANENTE","TESORO DE LA CIUDAD","REMUNERACIONES AL PERSONAL",43199817,0,0,0
